frame_nmr,car_id,vehicle_type,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2023-11-22 19:50:58.945508,32.0,car,[51.433446381321346 51.33732593332462 695.4959972006507 619.069195743198],[275.2801208496094 220.75808715820312 392.5058898925781 300.52752685546875],0.5919967293739319,NYA-46-41,0.9003564492620568
2023-11-22 19:50:59.551393,32.0,car,[31.909575425969592 47.83728313507146 668.1196664338291 603.724065058826],[275.2637634277344 220.73963928222656 392.5131530761719 300.5252685546875],0.5920838117599487,NYA-46-41,0.8983570662503358
2023-11-22 19:51:00.063593,32.0,car,[26.131831676541594 48.59529988047336 656.4597078700028 595.8309804821173],[275.2632751464844 220.7369842529297 392.5161437988281 300.5242614746094],0.5921685099601746,NYA-46-41,0.8983570662503358
2023-11-22 19:51:03.948741,94.0,car,[81.59203298781506 59.62806538154018 819.7588999312738 644.9984707256774],[252.97055053710938 299.57696533203125 454.1439514160156 428.6443176269531],0.6600142121315002,NHY-74-251,0.734153246935791
2023-11-22 19:51:04.487494,94.0,car,[63.074565323112154 52.33583017351657 852.3988986529257 657.3101191372281],[252.97869873046875 299.5836486816406 454.15704345703125 428.6590881347656],0.6597737669944763,NHY-74-251,0.7626526878690663
2023-11-22 19:51:05.014630,94.0,car,[50.9768575965054 49.38315667718069 868.4731406315749 661.6804282518481],[252.95494079589844 299.5807189941406 454.1490173339844 428.66119384765625],0.6598277688026428,NHY-74-251,0.7445933551821569
2023-11-22 19:51:07.125906,32.0,truck,[99.65543105747065 21.34265013242225 848.6247170448771 557.9017807548264],[244.5684051513672 306.30419921875 343.4336242675781 373.6618347167969],0.6093988418579102,B81-YUH,0.5235514964790681
2023-11-22 19:51:07.674927,32.0,truck,[90.47705809988167 16.45497761377473 799.0003981919019 513.6269128156366],[244.60108947753906 306.31231689453125 343.42474365234375 373.64898681640625],0.6095916032791138,381-YUH,0.4424321060224582
2023-11-22 19:51:08.171875,32.0,truck,[95.47564971509132 22.127833568802544 771.6811593934509 489.5785015526144],[244.58743286132812 306.3167419433594 343.4284362792969 373.65020751953125],0.6093783378601074,381-YUH,0.44207298887598684
2023-11-22 19:51:08.789340,32.0,car,[28.452480382238093 74.71412210134903 703.2195973147109 569.1231521091253],[490.055419921875 162.34219360351562 569.3421020507812 226.75411987304688],0.32342562079429626,LC-79-648,0.9967558030547179
2023-11-22 19:51:12.117493,32.0,car,[4.071751922535611 89.45191159295251 676.4340037621027 604.6581388134111],[490.0569763183594 162.3453369140625 569.3405151367188 226.7445831298828],0.32387858629226685,LC-79-648,0.9463237208161636
2023-11-22 19:51:15.372515,32.0,car,[-4.110281357936515 91.0633564726487 665.7602228397723 622.1345283035687],[490.0573425292969 162.3468475341797 569.3402709960938 226.74449157714844],0.32381418347358704,LC-79-648,0.9463237208161636
2023-11-22 19:51:23.925972,121.0,car,[252.71961947390986 89.95553213616375 538.5552800711655 396.2224956995902],[361.47784423828125 235.50892639160156 413.95404052734375 271.51312255859375],0.6193061470985413,HHC-10-43,0.5733418517474277
2023-11-22 19:51:27.762256,121.0,car,[258.67065046633854 87.53561035631955 558.7509660227904 411.2280930390691],[361.4753112792969 235.50888061523438 413.9641418457031 271.520263671875],0.6193087697029114,HHC-10-43,0.6322732481282851
2023-11-22 19:51:31.427467,121.0,car,[259.4661296648931 84.6983409830141 567.5139382855182 418.61523785096904],[361.47528076171875 235.50869750976562 413.964111328125 271.520263671875],0.6193645596504211,HHC-10-43,0.6322732481282851
2023-11-22 19:51:35.167902,121.0,car,[251.24944379139814 57.276725317609305 563.236162826167 376.0546243039093],[358.3413391113281 255.44503784179688 423.6724548339844 299.1632080078125],0.6284035444259644,F7-631-,0.14875610688011637
2023-11-22 19:51:38.507762,121.0,car,[247.71643985550912 49.46854877352024 562.0625502311027 357.784981231249],[358.38427734375 255.45364379882812 423.63592529296875 299.0444030761719],0.6275674104690552,F7-631-,0.14695731901884365
2023-11-22 19:51:41.803757,121.0,car,[246.10467957884748 48.50556884946997 561.8498879869845 349.39300517296704],[358.3945007324219 255.47964477539062 423.632080078125 299.0360412597656],0.6277992129325867,F7-631-,0.13746017162250115
2023-11-22 19:51:45.309814,121.0,car,[218.87818137338002 61.240481265491354 554.9645468996875 383.03187833305617],[342.8427734375 203.408935546875 418.18609619140625 253.352783203125],0.7209948897361755,146-307,0.2700098306093693
2023-11-22 19:51:45.868694,121.0,car,[206.0112516166326 63.3375460769891 555.0053694076842 398.6768374977453],[342.8498840332031 203.40916442871094 418.1847839355469 253.33534240722656],0.7210603952407837,146-307,0.2525669523075855
2023-11-22 19:51:46.393685,121.0,car,[199.49454490658192 62.2625824429214 556.8354683896118 406.50287583065415],[342.84423828125 203.4063720703125 418.1958923339844 253.36871337890625],0.7210090756416321,146-307,0.2569854235246987
2023-11-22 19:51:48.993905,121.0,car,[117.9475061775517 59.76521730481673 590.8599363673659 485.3378336870519],[371.99725341796875 321.7271423339844 453.0099792480469 356.2642822265625],0.7044483423233032,HHHF943-U,0.10815348817538653
2023-11-22 19:51:49.563035,121.0,car,[163.10867440005444 50.33406181760404 622.6540865010288 468.5407461376956],[372.0296936035156 321.72540283203125 452.99591064453125 356.2586364746094],0.7045481204986572,HHA-943-L,0.2573729016276344
2023-11-22 19:51:50.074121,121.0,car,[182.6499214684577 48.15837763480698 632.2254668196481 460.634248964391],[372.0289611816406 321.7250061035156 452.9976501464844 356.25897216796875],0.7045959830284119,HHA-943-L,0.2573729016276344
2023-11-22 19:51:59.639138,121.0,car,[114.83306695495122 108.25621649273538 541.4165735724157 507.4359696603452],[252.07150268554688 271.3934326171875 352.8214416503906 329.8323669433594],0.6296126246452332,NUH-36-16,0.5340243243532201
2023-11-22 19:52:00.319826,121.0,car,[82.84739990110248 106.47746163402527 529.7388686456411 522.8990027331773],[252.06680297851562 271.29254150390625 352.8164978027344 329.66436767578125],0.6304433941841125,NUH-36-16,0.803426094352197
2023-11-22 19:52:00.943780,121.0,car,[67.67893748831744 103.00069301726592 528.635028459091 531.173644815652],[252.06968688964844 271.2928466796875 352.81463623046875 329.66375732421875],0.630600094795227,NUH-36-16,0.803426094352197
2023-11-22 19:52:03.581191,166.0,car,[132.68500746566806 52.54424025223051 637.7737634627989 557.9260694743803],[339.14794921875 415.793701171875 439.22479248046875 478.91656494140625],0.6550231575965881,XD-176-7,0.4006820926348375
2023-11-22 19:52:04.181450,166.0,car,[112.85839157784415 48.119734752374654 655.8423796203541 574.5625626995079],[339.10595703125 415.7271423339844 439.2731628417969 478.9818420410156],0.6543835401535034,XD-176-7,0.45834964116600607
2023-11-22 19:52:04.811056,166.0,car,[103.42362826982026 46.028812906527605 664.8582352442571 579.341576152876],[339.1268005371094 415.6744079589844 439.2645263671875 478.9578552246094],0.6551656126976013,XD-176-7,0.45834964116600607
2023-11-22 19:52:05.377321,166.0,truck,[98.65939562095252 45.247591447374305 669.6537597656228 580.1074043966476],[339.1255187988281 415.6731262207031 439.265625 478.95977783203125],0.6551504731178284,XD-176-7,0.45834964116600607
2023-11-22 19:52:09.683715,121.0,car,[-4.266298643039136 65.81986415640134 510.46759831058057 487.0380602397579],[279.42034912109375 330.5096740722656 427.661865234375 426.2579040527344],0.6407868266105652,PEK-90-63,0.9995427006170463
2023-11-22 19:52:10.318462,121.0,car,[4.3932425400147395 73.70059952810584 540.4453825189113 516.856677677124],[279.4145812988281 330.4993591308594 427.6302185058594 426.26678466796875],0.6405877470970154,PEK-90-63,0.9995582013092402
2023-11-22 19:52:10.970708,121.0,car,[4.586738507112784 73.09545939235821 555.2221432588972 531.7966671480099],[279.41357421875 330.4991455078125 427.6260986328125 426.2692565917969],0.6405144929885864,PEK-90-63,0.9995751326972185
2023-11-22 19:52:20.983970,191.0,car,[120.81210705743669 60.67683100590614 560.00491679324 443.7595700122932],[325.3629455566406 199.8065643310547 411.85931396484375 258.8192443847656],0.6285555958747864,NTB-17-16,0.49807188281445564
2023-11-22 19:52:21.678842,191.0,car,[142.08002513891336 63.646517216312844 570.3292495067219 443.5187265936614],[325.36279296875 199.84608459472656 411.8399353027344 258.7903747558594],0.6282397508621216,NTB-1Z-16,0.3715175268128268
2023-11-22 19:52:22.376762,191.0,car,[151.82073011809027 65.22809889721006 572.6255249701987 443.16740275279926],[325.36358642578125 199.84671020507812 411.83935546875 258.7896423339844],0.6281987428665161,NTB-1Z-16,0.3715175268128268
2023-11-22 19:52:23.093048,191.0,truck,[77.52081997911651 72.87491867249034 545.6851098195037 483.8580196922229],[209.34933471679688 337.7109680175781 351.4432067871094 422.4725646972656],0.6096614003181458,PXG-680-,0.9939815902545441
2023-11-22 19:52:23.804495,191.0,truck,[42.48966392095167 71.58918660150994 542.6441981264443 503.50980423536635],[209.3733673095703 337.65521240234375 351.46722412109375 422.4892578125],0.6093791723251343,PXG-680-,0.9942859992449614
2023-11-22 19:52:24.449330,191.0,truck,[24.43184145205896 68.12146239965654 546.6807394746858 513.7816217101426],[209.37908935546875 337.6498107910156 351.47515869140625 422.4837646484375],0.6093419194221497,PXG-680-,0.994067445526414
2023-11-22 19:52:30.631058,-1,-1,[-1 -1 -1 -1],[258.7284240722656 183.41461181640625 356.6532287597656 252.46304321289062],0.6003747582435608,F05-BGY,0.99230620214667
2023-11-22 19:52:34.300900,-1,-1,[-1 -1 -1 -1],[258.73480224609375 183.39852905273438 356.64385986328125 252.45314025878906],0.599937915802002,F05-BGY,0.99230620214667
2023-11-22 19:52:38.043275,-1,-1,[-1 -1 -1 -1],[258.7363586425781 183.43231201171875 356.64349365234375 252.44480895996094],0.6007130742073059,F05-BGY,0.99230620214667
2023-11-22 19:52:41.598867,216.0,car,[211.59656764838238 53.41821821401413 704.3010589283537 608.2104295424122],[458.32611083984375 246.5917205810547 558.466552734375 334.9972839355469],0.5822901725769043,25J-366,0.9969060391512724
2023-11-22 19:52:42.153015,216.0,car,[233.8934073690504 61.266995747398084 736.5303436863771 641.5822601867626],[458.3644714355469 246.49598693847656 558.4947509765625 334.9937744140625],0.5823893547058105,25J-366,0.9968817734650339
2023-11-22 19:52:42.652989,216.0,car,[238.5373359341999 59.228958349057734 743.7916099157687 652.6452412332901],[458.3487854003906 246.492919921875 558.4904174804688 335.0052185058594],0.5823813676834106,25J-366,0.6474468616813879
2023-11-22 19:52:43.162018,-1,-1,[-1 -1 -1 -1],[173.42306518554688 154.66433715820312 266.908203125 218.68638610839844],0.6448464393615723,NZK-66-79,0.9994403930339859
2023-11-22 19:52:43.796015,-1,-1,[-1 -1 -1 -1],[173.42623901367188 154.6607208251953 266.9332580566406 218.69784545898438],0.6448754072189331,NZK-66-79,0.9994392801021946
2023-11-22 19:52:44.361521,-1,-1,[-1 -1 -1 -1],[173.42601013183594 154.66073608398438 266.9339294433594 218.69894409179688],0.6448712944984436,NZK-66-79,0.9994392801021946
2023-11-22 19:52:44.901942,222.0,car,[120.09747315867895 10.209516970338655 430.0412072628748 392.2453886820234],[173.42601013183594 154.66082763671875 266.9339904785156 218.69915771484375],0.6448741555213928,NZK-66-79,0.9994392801021946
2023-11-22 19:52:49.113272,222.0,car,[226.89788963869722 189.95082478839697 684.9458090802113 731.3629814452512],[410.67938232421875 401.14434814453125 497.085205078125 481.3905029296875],0.6560747623443604,176-YDT,0.9972593285651021
2023-11-22 19:52:49.752521,222.0,car,[226.1119654969387 227.19896510558505 688.4759511310024 750.3499671995321],[410.6661376953125 401.10626220703125 497.0724182128906 481.3797912597656],0.6559559106826782,176-YDT,0.9967671477562751
2023-11-22 19:52:50.441561,222.0,car,[224.5139123922393 243.1667160457347 689.4768266657815 753.3160420207594],[410.6790466308594 401.1037292480469 497.05731201171875 481.3665466308594],0.6560118198394775,176-YDT,0.9971126251275236
2023-11-22 19:52:57.514647,222.0,car,[114.28544021105202 96.91183525925501 565.946102744152 534.3176527727293],[235.50192260742188 212.5059051513672 344.5470886230469 275.6672668457031],0.6390639543533325,MKZ-479-A,0.7750729373858236
2023-11-22 19:52:58.150091,222.0,car,[110.806596688344 68.442665625921 555.9167381883145 512.4930783179738],[235.4981231689453 212.48194885253906 344.5451965332031 275.6661071777344],0.6388683915138245,MKZ-479-A,0.7597141019831725
2023-11-22 19:52:58.709061,222.0,car,[110.7785753539921 56.578760248112275 550.9717487408487 505.5981410185109],[235.49807739257812 212.48196411132812 344.5450744628906 275.6661682128906],0.6388715505599976,MKZ-479-A,0.7597141019831725
2023-11-22 19:52:59.394896,222.0,car,[160.62196970946056 93.87077964156748 580.8253451482534 541.0088213405606],[334.7879638671875 304.3948059082031 411.5749816894531 361.2424011230469],0.627788782119751,PBG-30-96,0.9970623051559715
2023-11-22 19:53:00.053796,222.0,car,[183.0528955981116 108.52474453260609 588.6883771268693 554.2108851731246],[334.8016662597656 304.3942565917969 411.5679931640625 361.2680969238281],0.627724826335907,PBG-30-96,0.9958417873819125
2023-11-22 19:53:00.698779,222.0,car,[194.03795416063838 114.42837622162469 589.0734600083398 559.0295999341399],[334.76416015625 304.3963623046875 411.5718688964844 361.2785339355469],0.6283763647079468,PBG-30-96,0.9975619342366938
2023-11-22 19:53:04.431943,222.0,truck,[176.36563827350662 22.8736523999124 581.6874117261341 469.957920545889],[324.6708984375 340.75445556640625 430.1477966308594 413.5287170410156],0.628794252872467,PEK-42-621,0.6466829401993923
2023-11-22 19:53:04.965026,222.0,truck,[158.1094497246342 27.15065307733346 588.4615969536017 489.3996567166371],[324.6497497558594 340.7527160644531 430.11175537109375 413.5712890625],0.6284946203231812,PEK-42-621,0.5431222142178604
2023-11-22 19:53:05.540653,222.0,truck,[146.9793860123574 26.783769634201093 595.2037612332317 499.2509086168302],[324.63568115234375 340.7452697753906 430.10809326171875 413.56439208984375],0.6284058094024658,PEK-42-621,0.5183690632885176
2023-11-22 19:53:06.135769,256.0,car,[126.43517716011175 21.60562912661848 616.4005285995231 521.4357654954315],[324.635498046875 340.7452087402344 430.1082763671875 413.56451416015625],0.6284051537513733,PEK-42-621,0.5183690632885176
2023-11-22 19:53:06.784298,222.0,car,[216.4991229064994 -0.9334926111428103 675.5310375664401 467.8496499386277],[471.9407043457031 293.2850646972656 560.2462158203125 351.58648681640625],0.6235435009002686,269-BAF,0.48872006896419823
2023-11-22 19:53:07.598740,222.0,car,[246.0029335815392 -8.895595105665564 703.438557742806 452.17127442748364],[471.9408264160156 293.2821350097656 560.2970581054688 351.6188049316406],0.6234646439552307,269-BAF,0.748555231728047
2023-11-22 19:53:08.477728,222.0,car,[257.28101736290625 -10.390476239566908 713.440052895964 445.0620610569457],[471.93914794921875 293.2829895019531 560.296142578125 351.61279296875],0.6233737468719482,269-BAF,0.748555231728047
2023-11-22 19:53:13.240936,222.0,car,[158.87541835841057 76.2028273947339 644.3341361020953 547.0023257481489],[357.013671875 271.3301696777344 442.7120666503906 334.1714172363281],0.7091401815414429,PDJ-61-516,0.3496621416872296
2023-11-22 19:53:13.779297,222.0,car,[167.5597616859274 103.44701820808149 632.7486709933394 577.8423966785158],[357.0140075683594 271.3309020996094 442.7086486816406 334.17242431640625],0.7091872692108154,PDJ-61-516,0.3496621416872296
2023-11-22 19:53:14.378835,222.0,car,[174.38573008649473 112.85582754041826 624.756241557983 590.090129456499],[357.0139465332031 271.329833984375 442.70684814453125 334.1686096191406],0.7092669606208801,PDJ-61-516,0.3496621416872296
2023-11-22 19:53:17.097440,222.0,car,[176.37603728336202 0.7347037467673943 622.5232547513372 464.1372178880348],[350.9361267089844 139.62278747558594 484.6886291503906 236.61968994140625],0.5956829190254211,PDH-66-58,0.9787339591082552
2023-11-22 19:53:17.604735,222.0,car,[155.59969903064214 1.8097085325919409 628.8019177892388 472.9043439847969],[350.93218994140625 139.61155700683594 484.6846923828125 236.6188201904297],0.5956898331642151,PDH-66-58,0.9787339591082552
2023-11-22 19:53:18.101895,222.0,car,[143.04815801971415 1.1968010300886078 635.8733206370679 477.38472402792036],[350.93267822265625 139.61170959472656 484.6853942871094 236.6184539794922],0.5956908464431763,PDH-66-58,0.9787339591082552
2023-11-22 19:53:18.643548,222.0,car,[168.13341990505606 7.627380167576774 666.1828975738184 485.5589035097629],[402.932861328125 185.3054962158203 519.2496948242188 264.8784484863281],0.5827771425247192,HDE-813-A,0.6726863528292246
2023-11-22 19:53:19.237497,222.0,car,[176.75364662474178 9.804803739039443 678.5847697224768 488.8931614843807],[402.9342041015625 185.31639099121094 519.2931518554688 264.89447021484375],0.5832473039627075,HDE-813-A,0.9550594743693462
2023-11-22 19:53:19.922316,222.0,car,[179.31003798779665 10.436107865345662 683.8745555682867 490.35848389181024],[402.9344787597656 185.31590270996094 519.2911376953125 264.8940124511719],0.5832264423370361,HDE-813-A,0.9550594743693462
2023-11-22 19:53:26.371959,222.0,truck,[102.52007564141954 -8.943034743558343 579.8416493941454 486.89800713330203],[266.8819274902344 166.578369140625 382.3065490722656 238.78225708007812],0.5658286809921265,PBJ-40-836,0.49166018828282576
2023-11-22 19:53:32.954488,294.0,car,[160.30214858618766 62.56657041241925 607.2229251828619 515.9626519061248],[331.13568115234375 231.49417114257812 442.5400085449219 302.9143981933594],0.63405841588974,NKT-61-51,0.7780099625709331
2023-11-22 19:53:33.585664,294.0,car,[133.14018090776304 70.46303049519304 605.0345802653904 539.628003056761],[331.13824462890625 231.5027618408203 442.5008239746094 302.9028625488281],0.6341121792793274,NKT-61-51,0.7864899782745989
2023-11-22 19:53:34.185047,294.0,car,[121.08003428476414 71.31854061065195 608.0021840914482 548.5648824562772],[331.1360778808594 231.50144958496094 442.52398681640625 302.9085998535156],0.6341621279716492,NKT-61-51,0.7864899782745989
2023-11-22 19:53:47.404067,-1,-1,[-1 -1 -1 -1],[463.1861572265625 396.93914794921875 618.2825927734375 483.0120849609375],0.3440820276737213,PBU-26-231,0.4816206035787069
2023-11-22 19:53:48.176034,-1,-1,[-1 -1 -1 -1],[456.55535888671875 392.185546875 621.8079223632812 507.70513916015625],0.6563237309455872,PBU-26-231,0.6718229719266843
2023-11-22 19:53:48.176034,294.0,truck,[284.4353014061443 50.4389631772429 788.9762851236034 500.92134923532404],[463.1864318847656 396.9391784667969 618.280029296875 483.0103759765625],0.3439997732639313,PBU-26-231,0.5000174309869134
2023-11-22 19:53:49.010233,294.0,truck,[284.8937828208008 41.963031448701486 814.285712915799 525.6073290562947],[463.1873474121094 396.9401550292969 618.2831420898438 483.0108947753906],0.34393635392189026,PBU-26-231,0.48159463763505767
2023-11-22 19:53:49.789140,308.0,car,[246.1867258065103 -1.5196283655246816 832.1685083535428 572.6008887195883],[479.9096374511719 214.63197326660156 645.0509033203125 322.5588684082031],0.6524701714515686,PCD-65-33,0.8801156150833506
2023-11-22 19:53:50.261900,308.0,car,[239.67997322587775 -4.107102636208424 832.0318547392515 568.9144075125938],[479.9141540527344 214.61402893066406 645.062255859375 322.55926513671875],0.6523683667182922,PCD-65-33,0.8909585493874542
2023-11-22 19:53:50.815582,308.0,car,[237.11401435792658 -4.149578678166051 833.1200752545901 567.5805221089722],[479.91522216796875 214.61476135253906 645.0626831054688 322.5600891113281],0.6523451209068298,PCD-65-33,0.8909585493874542
2023-11-22 19:53:51.431460,308.0,car,[246.47406775434757 -15.543049337910531 782.6267413286935 502.52834025471253],[503.5309753417969 173.62100219726562 590.3093872070312 239.9656219482422],0.6079080104827881,MCP-223-4,0.5844160440840108
2023-11-22 19:53:52.078660,308.0,car,[258.22112730526226 -11.793986437977509 757.0007758195668 472.644538285517],[503.53070068359375 173.6257781982422 590.3168334960938 239.96786499023438],0.6078308820724487,MHCP-223-4,0.32389257336758936
2023-11-22 19:53:52.677454,308.0,car,[267.79743176500585 -5.492016599216726 743.1920445611398 457.92128887455294],[503.529052734375 173.61627197265625 590.31298828125 239.965087890625],0.6080639958381653,MCP-223-4,0.5844160440840108
2023-11-22 19:53:53.333300,308.0,car,[242.65963698694463 6.762196457199366 713.282466988821 474.000573926712],[433.387939453125 188.42738342285156 532.2476806640625 250.9043426513672],0.5092825889587402,ULJU-WLJ,0.14319182985853124
2023-11-22 19:53:54.016282,308.0,car,[234.179997411183 10.623550053321281 702.1261723936354 481.59167747795743],[433.3910827636719 188.47787475585938 532.2132568359375 250.90512084960938],0.5091583728790283,ULJU-WLJ,0.1490130853801834
2023-11-22 19:53:54.661454,308.0,car,[231.61460205706888 11.32227768705323 698.1827393962683 485.6537420045838],[433.3780517578125 188.47357177734375 532.2249755859375 250.90878295898438],0.508987545967102,ULJU-WLJ,0.1490130853801834
2023-11-22 19:53:57.267810,308.0,car,[285.165033445674 140.13863902241667 706.0681078431636 620.0125858816839],[415.04791259765625 378.67584228515625 463.35882568359375 418.9874267578125],0.6578270792961121,P0D-67-33,0.26775057389559814
2023-11-22 19:53:57.764353,308.0,car,[308.4810048936599 146.1162380019434 694.8026048933784 579.7126793967398],[415.042724609375 378.6755676269531 463.3540954589844 418.9820251464844],0.6582252383232117,P0D-67-32,0.29205200211208515
2023-11-22 19:53:58.272801,308.0,car,[324.4385307483011 156.95171008038636 683.5865934380772 555.5070493543096],[415.04315185546875 378.67620849609375 463.3539733886719 418.9814758300781],0.6582393050193787,P0D-67-32,0.29205200211208515
2023-11-22 19:53:58.779925,308.0,truck,[346.603726723022 101.90328861152432 716.3612131733382 527.6454113373427],[465.2084655761719 282.813232421875 544.884033203125 340.6065673828125],0.653645396232605,NST-48-46,0.7145481894292584
2023-11-22 19:53:59.458814,308.0,truck,[353.52554521332775 76.0361084505627 730.1062076592353 521.928583583321],[465.2102966308594 282.74212646484375 544.8988647460938 340.597412109375],0.6532663702964783,NST-48-46,0.6510715283342892
2023-11-22 19:54:00.072120,308.0,truck,[355.0964826317557 62.63335237217541 736.2668033064758 523.4849861930339],[465.1695556640625 282.7317199707031 544.8953247070312 340.6005554199219],0.6532018184661865,NST-48-46,0.6510715283342892
2023-11-22 19:54:04.420574,324.0,car,[357.0005693680068 120.61346903493214 650.5170010030038 433.22676865670496],[437.0948181152344 193.2213134765625 496.2754211425781 240.85098266601562],0.6043384671211243,LJK-866-,0.4716179791318691
2023-11-22 19:54:04.946566,324.0,car,[330.7920125161628 101.7528871085641 643.3018974908371 434.9208928389836],[437.0964660644531 193.22740173339844 496.2765197753906 240.84814453125],0.6042864322662354,LJK-866-,0.4716179791318691
2023-11-22 19:54:05.506324,324.0,car,[321.5837564873823 94.37853242137203 643.2449647507896 437.53558691549006],[437.09490966796875 193.22227478027344 496.27587890625 240.84974670410156],0.604361891746521,LJK-866-,0.4716179791318691
2023-11-22 19:54:09.253602,324.0,car,[317.9378383554649 90.97685138642663 713.9312943191449 520.535678784059],[472.16070556640625 367.38555908203125 535.176513671875 413.5776672363281],0.6633667349815369,PCH-95-93,0.3371314264602883
2023-11-22 19:54:09.930292,324.0,car,[329.1870149062679 98.38108731702309 710.2175802811 524.5089419455394],[472.1783752441406 367.3890075683594 535.2064819335938 413.57794189453125],0.6634777784347534,PCH-95-93,0.3706138373232382
2023-11-22 19:54:10.531382,324.0,car,[336.19813447721765 101.84595787689065 706.2787237818837 525.2862932748122],[472.17694091796875 367.3872375488281 535.200927734375 413.580078125],0.6636195182800293,PCH-95-93,0.3706138373232382
2023-11-22 19:54:21.215228,-1,-1,[-1 -1 -1 -1],[382.4420471191406 310.5119934082031 481.49578857421875 388.91741943359375],0.6247782111167908,NZK-78-65,0.9955282249954698
2023-11-22 19:54:21.805026,336.0,car,[249.74616442318344 15.215712995698425 734.2380639135529 515.7773117710663],[382.45013427734375 310.5118103027344 481.502685546875 388.9190368652344],0.6246658563613892,NZK-78-65,0.9960035661492395
2023-11-22 19:54:22.494478,336.0,car,[245.5410765540957 17.1335823856069 737.9295044838416 514.197182039642],[382.4391174316406 310.51263427734375 481.5018310546875 388.9248352050781],0.6246326565742493,NZK-78-65,0.9961848802835305
2023-11-22 19:54:23.194951,336.0,car,[243.48773172271748 18.458443571325773 740.367532040277 512.486046349822],[382.4393005371094 310.5125732421875 481.5013732910156 388.9248962402344],0.6246135830879211,NZK-78-65,0.9961848802835305
2023-11-22 19:54:32.367830,336.0,car,[258.5975586405942 21.216939613434675 693.8542345338933 483.32722390257334],[392.8699951171875 183.37843322753906 476.97711181640625 248.6212921142578],0.612030565738678,1B86-BBH,0.44090681175128915
2023-11-22 19:54:32.940330,336.0,car,[263.58166275938027 20.34745758430546 699.5074603873513 497.4867970997497],[392.85601806640625 183.36483764648438 476.9488525390625 248.61790466308594],0.6121140718460083,1B86-BBHR,0.13595974374476757
2023-11-22 19:54:33.449894,336.0,car,[265.68313598646324 17.27882151725899 701.7958013132666 505.60382343098945],[392.8597717285156 183.36618041992188 476.94775390625 248.61636352539062],0.6121194958686829,1B86-BBHR,0.13595974374476757
2023-11-22 19:54:33.960339,345.0,car,[270.90787304993023 -0.031789370502110614 708.6597673810278 523.1382417646507],[392.8602294921875 183.36654663085938 476.94683837890625 248.61599731445312],0.6121242642402649,1B86-BBHR,0.13595974374476757
2023-11-22 19:54:34.455878,345.0,car,[342.5189018305969 -2.370309406336844 792.1187909682367 525.6752632256018],[502.70233154296875 298.883056640625 590.2893676757812 376.115478515625],0.6111446022987366,K20-BGM,0.4514092224958181
2023-11-22 19:54:35.002057,345.0,car,[362.65970016255443 -3.0509650223856397 818.7033402995733 526.4276684164128],[502.69659423828125 298.88580322265625 590.2713623046875 376.08673095703125],0.6110898852348328,K20-BGM,0.422619479753757
2023-11-22 19:54:35.532179,345.0,car,[367.2529953440531 -3.103433664987392 827.0589411106346 526.5258611459402],[502.69683837890625 298.8860168457031 590.2713012695312 376.08648681640625],0.611084520816803,K20-BGM,0.422619479753757
2023-11-22 19:54:40.984216,348.0,car,[218.95536528361282 -6.23657291737095 735.1164427044112 519.7493576265898],[361.26171875 203.58592224121094 444.6313781738281 265.03656005859375],0.6509637832641602,746-XHJ,0.6582027693624303
2023-11-22 19:54:41.562816,348.0,car,[220.30157379988873 -1.8842893555377316 716.9769098152906 494.47142148433056],[361.2503967285156 203.54379272460938 444.68023681640625 265.0304260253906],0.6507000923156738,746-XHJ,0.5634749275128345
2023-11-22 19:54:42.147560,348.0,car,[224.47038139894786 4.455618376218183 707.1544564791301 480.1307284697429],[361.2507019042969 203.54705810546875 444.67877197265625 265.0321350097656],0.6506808400154114,746-XHJ,0.9206880569845788
2023-11-22 19:54:42.640394,348.0,truck,[228.70643044187685 10.161502704205759 701.3738839530756 471.31383659151214],[361.2506408691406 203.5470428466797 444.6787109375 265.03216552734375],0.6506844162940979,746-XHJ,0.9206880569845788
2023-11-22 19:54:48.080879,345.0,car,[293.09302923633345 14.826841784230481 746.3671513943957 470.56221440384525],[408.8963928222656 103.76138305664062 501.9925231933594 170.17529296875],0.6445183157920837,UNGH-91-35,0.39803680943372194
2023-11-22 19:54:48.587047,345.0,car,[265.05408372339684 8.448015818923693 724.8504495956367 469.2132713099384],[408.89447021484375 103.7629623413086 501.99261474609375 170.18235778808594],0.6445010900497437,UNGH-91-35,0.39803680943372194
2023-11-22 19:54:49.110699,345.0,car,[253.35065143270106 5.218207632900089 717.8529402133531 469.5713657773855],[408.8949279785156 103.76305389404297 501.9930725097656 170.18280029296875],0.6444842219352722,UNGH-91-35,0.39803680943372194
2023-11-22 19:54:49.775427,345.0,car,[315.94310620247927 34.08605600124926 768.3881629943033 492.82403726197253],[500.1122131347656 217.90667724609375 598.87890625 287.8971862792969],0.6419455409049988,WSR-99-57,0.9601348228713346
2023-11-22 19:54:50.332745,345.0,car,[341.7681174348154 46.05079814851817 785.4715683315769 500.6160319912632],[500.1134948730469 217.90512084960938 598.8816528320312 287.8962707519531],0.6419398188591003,WSR-99-57,0.9665157469482991
2023-11-22 19:54:50.909137,345.0,car,[352.9909354667703 51.27636256749332 790.3403927388554 502.78064917491],[500.1131286621094 217.90745544433594 598.8816528320312 287.898681640625],0.641899049282074,WSR-99-57,0.9665157469482991
